path,class_name,label,split_holdout,fold_0,fold_1,fold_2,fold_3,fold_4,sha256
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_20230815_122148~2.jpg,Healthy,2,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,cd279943fe666d3136bd4ab7533f4a3049e50d1e5080a5cd690a93dd432097dc
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_20230815_150518.jpg,Healthy,2,train_cv,train,val,train,train,train,a82ea96b4425630d9e4180aa20a08925fe7c007cfa136c2be10174ba39c55962
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_20230815_152320.jpg,Healthy,2,train_cv,train,val,train,train,train,6446e794ad11b63b739855e66a04f523e1bbadc1366663aedfcdecc5495631b0
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_20230816_082347 (1).jpg,Healthy,2,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,2808640684a630a1d6eaa58ca4a0fd31574cc59fc1fd596608ab1a67c801c40e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_20230816_085637 (1).jpg,Healthy,2,train_cv,val,train,train,train,train,e67c22edd363c024b68fffdb70594ef79defe41bc6d72b834cbbfee2461ce09f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_4654.JPG,Healthy,2,train_cv,train,val,train,train,train,2eda3f961637e989ed521a6d9ba7d15ccd501ea034db69ca8ee3fbee5461cf3d
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_4696.JPG,Healthy,2,train_cv,train,train,train,train,val,919dd2b12f9b3eb8332cd039f0ab9d4788e8cc83bdd172c73225474a594cd4a7
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_4767.JPG,Healthy,2,train_cv,train,train,train,val,train,30eb007108296993442bd542cda99b2afdfacd67bdce736ee1befee1c43b570b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_4772.JPG,Healthy,2,train_cv,val,train,train,train,train,41c7e1ac845734eaa2b2d5b33f3f30dc2918f75d40d24f629f483cf8871f6009
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_4773.JPG,Healthy,2,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,b402c805f7a5fc8614a9e53dc361e376f24ba84908812b4a669e600b7165163b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_4780.JPG,Healthy,2,train_cv,train,train,val,train,train,ba4f03b2946ddb485413109a2b3d50bccec74ed111d9f2183202a65d87deb757
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_4789.JPG,Healthy,2,train_cv,train,train,train,val,train,ea1622d3822cbc338177015b5d2a6a5878097d548e4bddd4e20fde246b45251a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_4802.JPG,Healthy,2,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,b00e751b4dcd09345c66c28b64f33e5d760156191c76fdddccbd9a3768dfd648
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_4812.JPG,Healthy,2,train_cv,train,train,train,val,train,3c3cb0fc0e945b875654b711aed42b625383c3e9456d02d96df33542255c6272
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_8184.JPG,Healthy,2,train_cv,train,train,val,train,train,553122524d51ccc7024123ae2c19e364fd4d0df8afc96486ca10bbe5a7cbbfbf
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_8204.JPG,Healthy,2,train_cv,train,val,train,train,train,8d979d758dd0697c2a910e002229e20bbb7ca1fde7077637032bea98ba9b5cf8
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_8223.JPG,Healthy,2,train_cv,train,train,train,val,train,7a91244a8cf2e95400551a3e3b9f0ecdca1494e0f5c465349b2961d3bc952f76
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_9417.JPG,Healthy,2,train_cv,train,train,train,val,train,a49212834bf7390baaf51aa7cded31e08c111048e703aa8b5992721e449bcc87
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_9418.JPG,Healthy,2,train_cv,train,val,train,train,train,8aaa49c635e12adcdff84f673d2131453e913ab49b89cbbaf8c66102affec499
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_9419.JPG,Healthy,2,train_cv,train,train,val,train,train,8bb7c3980a8e53062d70148d7d1006f64bbcb4700b401797faf94bf5c6d33c4b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_9447.JPG,Healthy,2,train_cv,train,val,train,train,train,1c954d938adc6d238a7a0068c92991d5682944b50f08b865fc5c52e4f7b56268
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_9473.JPG,Healthy,2,train_cv,train,train,train,train,val,569a579cccafce36ff421e69acc432074081795c1c94bb80492dbd3bc376a92c
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_9497.JPG,Healthy,2,train_cv,train,train,train,val,train,60a433fac35ec26915d705b8d1904c149ff1fa2187c1643e34bd99271a0dbf61
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Healthy\IMG_9557.JPG,Healthy,2,train_cv,train,train,train,val,train,2f34c949b33d3032650cfed2898edef895bc2687c58c06b415ac01f5a0b0831f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_120750.jpg,Nematode,3,train_cv,train,val,train,train,train,494eb9503d56682c7a5c8764a594e52c0fbe26da4835548ef1872f7423791dee
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_120909.jpg,Nematode,3,train_cv,val,train,train,train,train,f5f2e27137f2257978e0beecf5a1385dd1141bfb3552a3deeaae7dd6df32c275
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_121038.jpg,Nematode,3,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,832c4a40e48747f8c2a079775777a376cf2ea75e0931954709904950c6eb4c71
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_122802.jpg,Nematode,3,train_cv,val,train,train,train,train,b9f0d75c155bc1c5baeebcd8de19cf51e501dfce2e10be4edabedf93058a3ac5
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_122808.jpg,Nematode,3,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,f30fd254ce7b7a75761197882988aaf90dff521efeb2ffbe95fdbb45cc76f986
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_153742.jpg,Nematode,3,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,4ad22ddb62892acc210e7b8ae62f6ddfd896048894032a79e78a345aa403da83
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_154537.jpg,Nematode,3,train_cv,train,train,train,val,train,11df7609930f14337315178947e02a78627f89151f064d12fa469f0efc13f1ff
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_154559.jpg,Nematode,3,train_cv,train,val,train,train,train,db52c98ca4ff029b50b67a6022684f47a857d0e73349ad46bc95aedd00dac1aa
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_154702.jpg,Nematode,3,train_cv,val,train,train,train,train,e4cfac36efcb2cd148e9ea7d917e19b1ae8a212a2116d07f36b93e285d6227c9
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_154713.jpg,Nematode,3,train_cv,train,train,val,train,train,b4c6a853eb0dde83a160c456da5bf12b17ac0048fce966660372d516bc9f8aee
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_154725.jpg,Nematode,3,train_cv,train,train,train,val,train,d35073d05c818e4ac747e45a3bb8f3f8cc533a3748a732298b91b8d3a1d30c80
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_155420.jpg,Nematode,3,train_cv,train,train,val,train,train,aa6f4b3b812ab92fcd24809d732ce8227e502414e271c188793f75238246612d
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_155744.jpg,Nematode,3,train_cv,train,train,train,train,val,d055bae8905a1254d6a9cae1a396e8fcc0ba78e63875924b5af29d67a0d2be9f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_155746.jpg,Nematode,3,train_cv,train,val,train,train,train,f8446d3b3e8e9cddfb7ea0b7ef9b5b86edb00249ae799ee35d719dccd7bea48a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230712_155753.jpg,Nematode,3,train_cv,train,val,train,train,train,616c35325c2bf2b783d46c07565a118dce029240876009cbc44080901c4a46c5
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230802_105202.jpg,Nematode,3,train_cv,train,train,train,train,val,f84de15f37535faea053d0c139139122878f9d5fa957d5908212d19c504fc886
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230802_105225.jpg,Nematode,3,train_cv,val,train,train,train,train,4d77ab8a87b02dcccedf31c42a31cdc09b68e4b76c523bc0f1697a461e411889
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230802_105230.jpg,Nematode,3,train_cv,val,train,train,train,train,2e284050e5116b942cf58bda7932bbbdd14b49e7e9f61cd54fc7ac67ffac95df
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230802_105249.jpg,Nematode,3,train_cv,train,train,train,train,val,2155731d14b27c9869c67722f4595fef897ea328f4eebb504dc13d299196969f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230815_122751.jpg,Nematode,3,train_cv,train,train,train,val,train,4a9cf2f9d2cc1027fea9177cd8173497c4ffa86692c7bfd2994aeb8b7e12ef84
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230815_122808.jpg,Nematode,3,train_cv,train,train,val,train,train,b32dd7f17ac982994c403f190bfbb944924d4b36acd7c730b331a8eb583974f8
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230815_122851.jpg,Nematode,3,train_cv,train,train,train,val,train,4f8352179c6b255e41fa7c71dd583065429669f05e2bd303952c33fffe586cd6
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230815_122900.jpg,Nematode,3,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,60ed9dd4120231594ba52465b2acc63bb1c0a2e35464deecb2d5624b251ff075
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230815_122915.jpg,Nematode,3,train_cv,train,train,val,train,train,5986798124e2b8718249c21c91a9af37978f932f62e859cfeb0059d2bc2ae2fb
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230815_123026.jpg,Nematode,3,train_cv,train,train,val,train,train,cdd8816f49768687869b1cc64ee792e115e1736a5c68cf96b7074e0e093b59ea
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230815_151412.jpg,Nematode,3,train_cv,train,train,train,val,train,ff5c7156719bf09b4c27421998c16061779487e1b1b5d677b8a5d31dad4058c6
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230815_152953.jpg,Nematode,3,train_cv,train,train,train,train,val,3a4cf71b67d987a1b92506dc6fad2fe5812a523dfaf2497cd835f31467ed2200
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230815_153019.jpg,Nematode,3,train_cv,train,train,train,val,train,9ea11c6dfe0ebdf381511c5f16c71e311f4315f3414d3d16529c94cdb0674fa7
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230815_153903.jpg,Nematode,3,train_cv,train,val,train,train,train,5f86dbb87657ba3e7ba0e9375412ab140fc7c461cd42948ee9c095ff797676a7
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230816_082906.jpg,Nematode,3,train_cv,train,val,train,train,train,3ac643b22e87da8d407864e77e2dd0e2a542b296efc9a143cd771b845e065f78
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230816_084155.jpg,Nematode,3,train_cv,val,train,train,train,train,3ffbab5963da7022ccdf83749781e419d51c2992bdb2eb56ccaf24a9ed084852
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230816_084203.jpg,Nematode,3,train_cv,val,train,train,train,train,6d6adbd760bb34c440f57e9caa5876ab46e3602834dceb5d8a5d84483762d264
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230816_090814.jpg,Nematode,3,train_cv,val,train,train,train,train,64a40b9938e066a509dbbe6cc163d281e3deb486a6cd3011df99d738ef263fd6
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230816_121307.jpg,Nematode,3,train_cv,train,train,train,val,train,a53605cc701ad55037c9092e134ac1864184a436a60ad2aabb2b036e028533bf
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230816_121614.jpg,Nematode,3,train_cv,train,train,train,val,train,96c6494b7ff85975af571066eafcceda1d0bd9174c5517227112a7847511bdae
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\20230816_122536.jpg,Nematode,3,train_cv,train,val,train,train,train,2d23bb340e911dcfdad64db9a4640fb3163844ab8e84c8361d9dfeb34db3ba87
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_0156.JPG,Nematode,3,train_cv,train,train,val,train,train,848df08441943e342bc19dfb773b8543fb3ae7d6054c5a63f5d17ac67e2b013a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_0192.JPG,Nematode,3,train_cv,train,train,val,train,train,8387ac5a10d913e0c12fabdd59b6b3812cfa26ab61b5be0b0e7dd5a36db052c4
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_0193.JPG,Nematode,3,train_cv,val,train,train,train,train,9af872a8b37817e7b150969a63880aa11c5ff19e0a3835d6b8d8f9c97a2e352a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_0194.JPG,Nematode,3,train_cv,train,train,train,train,val,b87f227af4226245be9949fa85743017474e3bf55432973b4abc20a760b10bed
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_0200.JPG,Nematode,3,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,443117fcc6fe76143238c76a5460f3981af185da5711c63856a98119ca91aad5
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_0259.JPG,Nematode,3,train_cv,train,train,train,val,train,3c0de2676274bc396f38ef39563dd4f118834f7cc9ad0fd8e8c1d79ff42ed9ca
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_0302.JPG,Nematode,3,train_cv,train,train,val,train,train,3629f11bd6f4e358cb66dd0ed9da5afa1cdb289b8bd29bcfe425d8aa1cc9a289
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_0303.JPG,Nematode,3,train_cv,val,train,train,train,train,67e61f1bbe7763541c02979c34ca2b363825a9c7f1739c739da656a9c26e300a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_0816.JPG,Nematode,3,train_cv,train,train,train,train,val,54c72726d301e8aa4b39aeec0c2b0732cd36ca051045d4ee1e2c0daf1357bf59
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_20230815_113804~2.jpg,Nematode,3,train_cv,train,val,train,train,train,a445575ecbe55fb1bd889a7bfd224a43aae7cb75883f2223523c079efac23efc
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_20230815_113853~2.jpg,Nematode,3,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,6f26867eee28f0dfa2718883b8f8625ee02efa9c53ebc257f5bfbc1dbe65950c
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_20230815_114341~2.jpg,Nematode,3,train_cv,train,train,train,val,train,9d9da4d2f625e8321480404038b9e73c3e96337c83a1dc30c3265b6047aa08f4
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_20230815_114824~2.jpg,Nematode,3,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,68228c515a247869cd517612c38851ed828df2cee7cdcb9d7429e16bce80a6ba
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_20230815_114900.jpg,Nematode,3,train_cv,train,train,train,train,val,e8c36f9a381d19b8b9386132c1fc93a46d2b04bedf4eb9025647bd9a93316c05
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_20230815_122722 - Copy.jpg,Nematode,3,train_cv,train,train,val,train,train,fc03a6b7269187d7c279da04379f5dc6eaae7d29efe83920b71efe8c531d555d
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_20230815_145142.jpg,Nematode,3,train_cv,train,val,train,train,train,f860ccda8560fbb8deedd8e6e50312c2ea197ceca9456df985815c5cca806a17
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_20230815_150824~2.jpg,Nematode,3,train_cv,train,train,train,train,val,a40a8fe64fe4b17e572776bbc063454c146a10bbfa5182be842979d945f83588
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_20230816_083730 (1).jpg,Nematode,3,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,498bfc5eb8238d7ac73a63475bd64638f4d276dad0c87c570cef78df95f942db
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_20230816_121830.jpg,Nematode,3,train_cv,val,train,train,train,train,7aa4f63138cbe0baa12860dd232b63197ac8195582cf590255327202dc222c41
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_20230816_121904~2.jpg,Nematode,3,train_cv,train,val,train,train,train,7b1e82f0e1e2d0682545741b98eaf173c950aa0ea1686888ac18a9d0c179f662
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_4733.JPG,Nematode,3,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,cdb4c2505d363ddec162f44d70f762abc9d3e47f2658903912e1a11faab245ab
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_4738.JPG,Nematode,3,train_cv,train,val,train,train,train,a06978031f90161f637f5df6f52b598688118cf408fdd06b01ae5ffb148e9525
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_8142.JPG,Nematode,3,train_cv,train,train,train,train,val,3f5eb301d89c3b7cb091a49df01a12bc502434b5060f2ebdcdea22a0df73d63f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_8318.JPG,Nematode,3,train_cv,train,val,train,train,train,06ee2ebfb8f34fe723a4350e2f507f322bbd8522c8791817f6ca27dbcaec129f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_8324.JPG,Nematode,3,train_cv,train,train,train,train,val,dc77a53d110febf8c2933d6af92bc5c31a4903911a9eb7725718b842d50e6988
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_8330.JPG,Nematode,3,train_cv,train,train,val,train,train,ac40fc46dc3fa77a4cf45ea818295a82f7618b4572c59037e2d3730b6168c6fc
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_8331.JPG,Nematode,3,train_cv,train,train,train,val,train,019868dac434b18abc76c713005082369c3371aeb3880488cd6ca53619221e3f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_8333.JPG,Nematode,3,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,b330e3b467538b990bb131f359c2ac1a3154dc82b2ede9609b540628978a0da9
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_8338.JPG,Nematode,3,train_cv,train,train,train,train,val,6d03b5852ce1cf12ed3066823015f337a470a96d30781b6c3aa4fa0994555b6a
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_8339.JPG,Nematode,3,train_cv,train,train,val,train,train,a67c23165811bdd4320c36c30b88960306dcff70b59e0a3c75edb2b7f9ea84c4
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_9461.JPG,Nematode,3,train_cv,val,train,train,train,train,d8c616d2493df19035883385510f8025a4a0f909badb794c055a525b982d84bf
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Nematode\IMG_9462.JPG,Nematode,3,train_cv,train,train,val,train,train,dfff2ec9711851186181dedda7a18a362e96f701581ab6d353e30def270e039c
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692332350400.jpg,Pest,4,train_cv,train,train,train,train,val,8b4c482f4ffe1b3f6df0188ed405e2a356d49bcbc42203061da8ec127e9f69ea
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692332350409.jpg,Pest,4,train_cv,train,val,train,train,train,7e733ca595176fa2c6f13fd9a8d4950f50224bbb5d557ea6c158f37310c06968
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692332350450.jpg,Pest,4,train_cv,train,train,train,val,train,8e82244e9242a9d53684c74eed3ad62ce008a89df1e2c4049731bda283239c1d
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692332350525.jpg,Pest,4,train_cv,train,train,train,train,val,d3c0cdd14394cac499628e7d75802719ae508ade5080f7f24e9263c0d8cbb6bf
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692332350573.jpg,Pest,4,train_cv,train,train,train,val,train,ed44c58d9a6f5bc650865c8cb446eb504d5bc4585456eb53f9d51ed768197702
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692332762088.jpg,Pest,4,train_cv,train,train,train,val,train,f5b614e2dad29475f7b71ed35de01b8f99979625e3bd17769418841de442b91f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692332762374.jpg,Pest,4,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,bbdb1a33bd6c009d5cebe79e1cbb0a9f9eee26175d971024a540e50d7f7250c3
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692333303029.jpg,Pest,4,train_cv,train,train,val,train,train,8eafe04c3fdc6c2ecb2bfec68dbbf51fc17fdf2bb279a126442a1348443d4b22
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692333632158.jpg,Pest,4,train_cv,train,val,train,train,train,97f8181e085b6805826a75143722a05052ba2ef225ef8b4ade2c730404d1db7e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692333632203.jpg,Pest,4,train_cv,val,train,train,train,train,8f636604105e57ef7b2d1dbe57c03eddca8abc5909e5919721eb1f6385311282
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692333632280.jpg,Pest,4,train_cv,val,train,train,train,train,e9d61474c6202f45730db91f7b172cbd07f14540356233e65ac4167f248aeb3e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692333632291.jpg,Pest,4,train_cv,train,val,train,train,train,2cbc48a1e6377d8fa9e9bb01a06fd9111f572a5fda0c55dac8def342db5bd7cc
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692333632301.jpg,Pest,4,train_cv,val,train,train,train,train,2ad28e82aa43eba719783a7f68d4c767a89c642f334c529133ec971d17c71929
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692333632391.jpg,Pest,4,train_cv,train,train,val,train,train,6d26782f180cb97d256327e062bfefe212e8f723718fa5d573ac7c0552d50a4b
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692334247052.jpg,Pest,4,train_cv,train,train,train,train,val,cb7bf982975b968ecff0b62694417fa682d5f5bab274303d37be7c7447b3d158
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692334247071.jpg,Pest,4,train_cv,train,train,train,train,val,84f8181ecaa74e88be43e5905262e4257d6d1081b74be9c2d66b9926b1bfb572
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692334247101.jpg,Pest,4,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,0e78305734bd9901eb789efd1a4999b7d8502e84995d8f2f7ce763c06cefc65d
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692334247132.jpg,Pest,4,train_cv,train,train,train,train,val,f14ffc0fca8051a46122cfca9ba0de4b0abefc4955e2afb9cf5faf1c05471ac7
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692334247225.jpg,Pest,4,train_cv,train,train,val,train,train,e41bba920d8be6adb2453d8e4c53f1d033c18ccdb4c0c6477e785923c40cd087
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692334247335.jpg,Pest,4,train_cv,train,val,train,train,train,d71c474385a77c5a8a7d235f571ff587086dc6b017507a6664f64a481f06f81f
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692335403841.jpg,Pest,4,train_cv,val,train,train,train,train,33b4d4b5ee1ed8a5acedc9e0201b43957b99f9ce553f07b9b70f8029b3fd0f4d
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692335403953.jpg,Pest,4,test,test_holdout,test_holdout,test_holdout,test_holdout,test_holdout,438a29294cb0c68c4c7334ecfc495a893296ad017cc17a7ade2f0f19f27421c3
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692336758380.jpg,Pest,4,train_cv,train,val,train,train,train,e1d6d23936fa6208106409b418934c50f5682cf8cfc0e1fb82f3475a9dc6f92e
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692336758584.jpg,Pest,4,train_cv,val,train,train,train,train,a243b161939002bb735a3703a0fa68b6d393164171cc82689ff2c9a710276417
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692336758593.jpg,Pest,4,train_cv,train,train,train,val,train,d77a3cd8193da01c2bb048265f6733a2f9f853cde61ac09446614a13674533d2
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692336758609.jpg,Pest,4,train_cv,train,train,train,train,val,2c651143ea0d664f9fa561c026fdb08ccfdadc656b8ca115114f3fcd90ffe9c6
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692336758616.jpg,Pest,4,train_cv,train,train,train,val,train,ef411a945c0e18c2b38194314c90624b08c4beec4d2c7226b3c9825277024d65
C:\Users\Usuario\Documents\UNIR\TFM\03_Dataset\original\Pest\1692336758816.jpg,Pest,4,train_cv,train,val,train,train,train,feb1b6df949d86b72965033aee535e356554ebbd1f481b544349f8eb603594b1
